season_year,team_id,team_name,game_id,wl,total_mins,total_points
2022-23,1610612765,Detroit Pistons,0022200835,W,58,138
2022-23,1610612766,Charlotte Hornets,0022200200,W,48,112
2022-23,1610612747,Los Angeles Lakers,0022200234,W,48,128
2022-23,1610612739,Cleveland Cavaliers,0022201015,W,48,114
2022-23,1610612739,Cleveland Cavaliers,0022200631,W,48,119
2022-23,1610612756,Phoenix Suns,0022200283,W,48,108
2022-23,1610612745,Houston Rockets,0022200773,W,48,112
2022-23,1610612764,Washington Wizards,0022201204,W,48,114
2022-23,1610612759,San Antonio Spurs,0022200387,W,48,115
2022-23,1610612741,Chicago Bulls,0022201072,W,58,109
2022-23,1610612760,Oklahoma City Thunder,0022200281,W,53,123
2022-23,1610612761,Toronto Raptors,0022200903,W,48,95
2022-23,1610612745,Houston Rockets,0022201202,W,48,112
2022-23,1610612764,Washington Wizards,0022200619,W,48,100
2022-23,1610612748,Miami Heat,0022200277,W,48,110
2022-23,1610612741,Chicago Bulls,0022200468,W,48,110
2022-23,1610612737,Atlanta Hawks,0022200235,W,53,124
2022-23,1610612760,Oklahoma City Thunder,0022200702,W,48,101
2022-23,1610612739,Cleveland Cavaliers,0022200440,W,53,100
2022-23,1610612741,Chicago Bulls,0022200400,L,53,122
2022-23,1610612741,Chicago Bulls,0022200540,L,48,102
2022-23,1610612761,Toronto Raptors,0022200692,L,48,104
2022-23,1610612741,Chicago Bulls,0022200019,L,48,100
2022-23,1610612745,Houston Rockets,0022200840,L,48,95
2022-23,1610612754,Indiana Pacers,0022200633,L,48,111
2022-23,1610612753,Orlando Magic,0022200653,L,48,116
2022-23,1610612740,New Orleans Pelicans,0022200134,L,53,121
2022-23,1610612737,Atlanta Hawks,0022201115,L,48,119
2022-23,1610612741,Chicago Bulls,0022200166,L,48,111
2022-23,1610612761,Toronto Raptors,0022201085,L,48,114
2022-23,1610612759,San Antonio Spurs,0022200591,L,48,116
2022-23,1610612763,Memphis Grizzlies,0022200889,L,48,105
2022-23,1610612752,New York Knicks,0022200765,L,53,123
2022-23,1610612745,Houston Rockets,0022200789,L,48,111
2022-23,1610612765,Detroit Pistons,0022200632,L,48,110
2022-23,1610612737,Atlanta Hawks,0022200745,L,48,113
2022-23,1610612764,Washington Wizards,0022200999,L,48,107
2022-23,1610612764,Washington Wizards,0022200478,L,48,112
2022-23,1610612756,Phoenix Suns,0022200832,L,48,107
2022-23,1610612765,Detroit Pistons,0022200178,L,48,112
2022-23,1610612761,Toronto Raptors,0022200329,L,48,105
2022-23,1610612765,Detroit Pistons,0022201122,L,48,117
2022-23,1610612747,Los Angeles Lakers,0022200834,L,48,106
2022-23,1610612764,Washington Wizards,0022200294,L,48,121
2022-23,1610612765,Detroit Pistons,0022200992,L,48,103
2022-23,1610612752,New York Knicks,0022200669,L,48,105
2022-23,1610612752,New York Knicks,0022201004,L,48,95
2022-23,1610612755,Philadelphia 76ers,0022200804,L,48,97
2022-23,1610612761,Toronto Raptors,0022200644,L,48,103
2022-23,1610612751,Brooklyn Nets,0022200060,L,48,99
2022-23,1610612739,Cleveland Cavaliers,0022200303,L,48,88
2022-23,1610612759,San Antonio Spurs,0022200791,L,48,125
2022-23,1610612747,Los Angeles Lakers,0022200366,L,48,113
2022-23,1610612751,Brooklyn Nets,0022200198,L,48,103
2022-23,1610612753,Orlando Magic,0022200046,L,48,102
2022-23,1610612761,Toronto Raptors,0022200266,L,48,98
2022-23,1610612761,Toronto Raptors,0022200187,L,48,104
2022-23,1610612763,Memphis Grizzlies,0022201226,L,48,100
2022-23,1610612750,Minnesota Timberwolves,0022200300,L,48,127
2022-23,1610612741,Chicago Bulls,0022200819,L,48,89
2022-23,1610612766,Charlotte Hornets,0022200781,L,48,98
2022-23,1610612765,Detroit Pistons,0022200163,L,48,112
2022-23,1610612764,Washington Wizards,0022200584,L,48,110
2022-23,1610612745,Houston Rockets,0022200917,L,48,114
2022-23,1610612753,Orlando Magic,0022201207,L,48,84
2022-23,1610612741,Chicago Bulls,0022201182,L,48,105
2022-23,1610612766,Charlotte Hornets,0022200111,L,48,88
2022-23,1610612764,Washington Wizards,0022200089,L,48,94
2022-23,1610612757,Portland Trail Blazers,0022200751,L,48,105
2022-23,1610612740,New Orleans Pelicans,0022200882,L,48,102
2022-23,1610612740,New Orleans Pelicans,0022201185,L,48,103
2022-23,1610612757,Portland Trail Blazers,0022200139,L,48,82
2022-23,1610612752,New York Knicks,0022200240,L,48,95
2022-23,1610612745,Houston Rockets,0022200649,L,48,100
2022-23,1610612741,Chicago Bulls,0022200950,L,48,104
2022-23,1610612759,San Antonio Spurs,0022200760,L,48,106
2022-23,1610612759,San Antonio Spurs,0022200239,L,48,97
2022-23,1610612745,Houston Rockets,0022201124,L,48,115
2022-23,1610612745,Houston Rockets,0022200981,L,48,96
2022-23,1610612748,Miami Heat,0022200936,L,48,96
2022-23,1610612765,Detroit Pistons,0022200070,L,48,112
2022-23,1610612737,Atlanta Hawks,0022200214,L,48,101
2022-23,1610612759,San Antonio Spurs,0022200011,L,48,102
2022-23,1610612742,Dallas Mavericks,0022200577,L,48,95
2022-23,1610612759,San Antonio Spurs,0022200247,L,48,92
2022-23,1610612741,Chicago Bulls,0022200032,L,48,96
2022-23,1610612757,Portland Trail Blazers,0022201127,L,48,90
2022-23,1610612745,Houston Rockets,0022201100,L,48,114
2021-22,1610612746,LA Clippers,0022100475,W,48,105
2021-22,1610612759,San Antonio Spurs,0022100401,W,48,112
2021-22,1610612755,Philadelphia 76ers,0022100840,W,48,100
2021-22,1610612739,Cleveland Cavaliers,0022100048,W,48,99
2021-22,1610612757,Portland Trail Blazers,0022100661,W,48,98
2021-22,1610612756,Phoenix Suns,0022100697,W,48,113
2021-22,1610612754,Indiana Pacers,0022100428,W,48,122
2021-22,1610612759,San Antonio Spurs,0022100085,W,48,102
2021-22,1610612756,Phoenix Suns,0022100731,W,48,105
2021-22,1610612763,Memphis Grizzlies,0022101155,W,48,122
2021-22,1610612763,Memphis Grizzlies,0022100728,W,48,118
2021-22,1610612739,Cleveland Cavaliers,0022100027,W,48,101
2021-22,1610612763,Memphis Grizzlies,0022100909,W,48,116
2021-22,1610612741,Chicago Bulls,0022100472,W,48,111
2021-22,1610612755,Philadelphia 76ers,0022100704,W,48,115
2021-22,1610612741,Chicago Bulls,0022100004,W,48,94
2021-22,1610612761,Toronto Raptors,0022101069,W,48,93
2021-22,1610612753,Orlando Magic,0022101065,W,48,90
2021-22,1610612740,New Orleans Pelicans,0022101064,W,48,117
2021-22,1610612741,Chicago Bulls,0022100852,W,48,106
2021-22,1610612762,Utah Jazz,0022100779,W,48,108
2021-22,1610612759,San Antonio Spurs,0022101107,W,48,107
2021-22,1610612756,Phoenix Suns,0022101145,W,48,107
2021-22,1610612740,New Orleans Pelicans,0022101160,W,48,114
2021-22,1610612756,Phoenix Suns,0022100882,W,48,124
2021-22,1610612758,Sacramento Kings,0022101142,W,48,121
2021-22,1610612756,Phoenix Suns,0022100206,W,48,99
2021-22,1610612759,San Antonio Spurs,0022101128,W,48,123
2021-22,1610612737,Atlanta Hawks,0022100478,W,48,98
2021-22,1610612746,LA Clippers,0022100853,W,48,99
2021-22,1610612761,Toronto Raptors,0022101206,W,48,117
2021-22,1610612761,Toronto Raptors,0022100928,W,48,109
2021-22,1610612759,San Antonio Spurs,0022100116,L,48,108
2021-22,1610612761,Toronto Raptors,0022100942,L,48,106
2021-22,1610612754,Indiana Pacers,0022100405,L,48,100
2021-22,1610612753,Orlando Magic,0022100977,L,48,99
2021-22,1610612748,Miami Heat,0022100241,L,48,100
2021-22,1610612741,Chicago Bulls,0022100690,L,48,90
2021-22,1610612739,Cleveland Cavaliers,0022101110,L,48,94
2021-22,1610612744,Golden State Warriors,0022100580,L,48,96
2021-22,1610612738,Boston Celtics,0022100457,L,48,103
2021-22,1610612755,Philadelphia 76ers,0022101069,L,48,88
2021-22,1610612751,Brooklyn Nets,0022100294,L,48,107
2021-22,1610612764,Washington Wizards,0022100355,L,48,110
2021-22,1610612740,New Orleans Pelicans,0022100987,L,48,102
2021-22,1610612752,New York Knicks,0022100250,L,48,103
2021-22,1610612758,Sacramento Kings,0022100089,L,48,99
2021-22,1610612748,Miami Heat,0022100868,L,48,99
2021-22,1610612764,Washington Wizards,0022100585,L,48,122
2021-22,1610612750,Minnesota Timberwolves,0022100512,L,48,88
2021-22,1610612755,Philadelphia 76ers,0022101147,L,48,94
2021-22,1610612751,Brooklyn Nets,0022100525,L,48,102
2021-22,1610612758,Sacramento Kings,0022100262,L,48,94
2021-22,1610612737,Atlanta Hawks,0022100927,L,48,98
2021-22,1610612741,Chicago Bulls,0022100135,L,48,105
2021-22,1610612765,Detroit Pistons,0022100428,L,48,113
2021-22,1610612751,Brooklyn Nets,0022101120,L,48,110
2021-22,1610612765,Detroit Pistons,0022100905,L,48,104
2021-22,1610612751,Brooklyn Nets,0022100718,L,48,96
2021-22,1610612757,Portland Trail Blazers,0022100168,L,48,109
2021-22,1610612739,Cleveland Cavaliers,0022100777,L,48,104
2021-22,1610612743,Denver Nuggets,0022100994,L,48,102
2021-22,1610612741,Chicago Bulls,0022100802,L,48,108
2021-22,1610612745,Houston Rockets,0022100177,L,48,92
2021-22,1610612761,Toronto Raptors,0022100139,L,48,103
2021-22,1610612737,Atlanta Hawks,0022100597,L,48,93
2021-22,1610612741,Chicago Bulls,0022100922,L,48,99
2021-22,1610612747,Los Angeles Lakers,0022101150,L,48,109
2021-22,1610612760,Oklahoma City Thunder,0022100308,L,48,89
2021-22,1610612739,Cleveland Cavaliers,0022100604,L,48,82
2021-22,1610612758,Sacramento Kings,0022100393,L,48,103
2021-22,1610612761,Toronto Raptors,0022100006,L,48,83
2021-22,1610612758,Sacramento Kings,0022100605,L,48,88
2021-22,1610612753,Orlando Magic,0022100650,L,48,92
2021-22,1610612738,Boston Celtics,0022100737,L,48,92
2021-22,1610612756,Phoenix Suns,0022100412,L,48,95
2021-22,1610612757,Portland Trail Blazers,0022100765,L,48,81
2021-22,1610612755,Philadelphia 76ers,0022100956,L,48,82
2021-22,1610612761,Toronto Raptors,0022100284,L,48,97
2021-22,1610612747,Los Angeles Lakers,0022100469,L,48,90
2021-22,1610612737,Atlanta Hawks,0022100434,L,48,115
2021-22,1610612737,Atlanta Hawks,0022100120,L,48,98
2021-22,1610612760,Oklahoma City Thunder,0022100522,L,48,97
2021-22,1610612755,Philadelphia 76ers,0022100656,L,48,98
2021-22,1610612758,Sacramento Kings,0022101212,L,48,98
2021-22,1610612743,Denver Nuggets,0022101186,L,48,97
2021-22,1610612754,Indiana Pacers,0022100618,L,48,100
2021-22,1610612758,Sacramento Kings,0022101176,L,48,90
2021-22,1610612751,Brooklyn Nets,0022100630,L,48,109
2021-22,1610612756,Phoenix Suns,0022101174,L,48,96
2021-22,1610612760,Oklahoma City Thunder,0022100011,L,48,86
2021-22,1610612764,Washington Wizards,0022100811,L,48,100
2021-22,1610612741,Chicago Bulls,0022100367,L,48,92
2021-22,1610612741,Chicago Bulls,0022101193,L,48,94
2021-22,1610612751,Brooklyn Nets,0022100890,L,48,106
2021-22,1610612739,Cleveland Cavaliers,0022100452,L,48,107
2021-22,1610612763,Memphis Grizzlies,0022100178,L,48,94
2021-22,1610612764,Washington Wizards,0022100275,L,48,102
2021-22,1610612749,Milwaukee Bucks,0022101112,L,48,102
2021-22,1610612765,Detroit Pistons,0022100831,L,48,107
2021-22,1610612745,Houston Rockets,0022100195,L,48,89
2021-22,1610612763,Memphis Grizzlies,0022100639,L,48,85
2021-22,1610612741,Chicago Bulls,0022101056,L,48,102
2021-22,1610612747,Los Angeles Lakers,0022100919,L,48,95
2021-22,1610612753,Orlando Magic,0022100283,L,48,88
2021-22,1610612757,Portland Trail Blazers,0022101094,L,48,96
2021-22,1610612757,Portland Trail Blazers,0022100971,L,48,81
2021-22,1610612757,Portland Trail Blazers,0022101209,L,48,78
2014-15,1610612763,Memphis Grizzlies,0021400693,W,48,99
2014-15,1610612754,Indiana Pacers,0021400881,W,48,94
2014-15,1610612740,New Orleans Pelicans,0021400632,W,48,96
2014-15,1610612763,Memphis Grizzlies,0021400244,W,48,97
2014-15,1610612741,Chicago Bulls,0021401051,W,48,98
2014-15,1610612763,Memphis Grizzlies,0021400710,W,48,85
2014-15,1610612763,Memphis Grizzlies,0021400576,W,48,103
2014-15,1610612752,New York Knicks,0021401151,W,48,101
2014-15,1610612763,Memphis Grizzlies,0021400588,W,48,106
2014-15,1610612758,Sacramento Kings,0021400306,W,48,101
2014-15,1610612766,Charlotte Hornets,0021400316,W,48,96
2014-15,1610612747,Los Angeles Lakers,0021400951,W,48,93
2014-15,1610612740,New Orleans Pelicans,0021400647,W,48,92
2014-15,1610612756,Phoenix Suns,0021400916,W,53,108
2014-15,1610612749,Milwaukee Bucks,0021400105,W,48,85
2014-15,1610612748,Miami Heat,0021401207,W,48,100
2014-15,1610612763,Memphis Grizzlies,0021400828,W,48,98
2014-15,1610612748,Miami Heat,0021400905,W,48,100
2014-15,1610612763,Memphis Grizzlies,0021400767,W,48,94
2014-15,1610612739,Cleveland Cavaliers,0021400022,W,53,114
2014-15,1610612758,Sacramento Kings,0021400039,W,48,98
2014-15,1610612747,Los Angeles Lakers,0021400695,W,58,123
2014-15,1610612764,Washington Wizards,0021400132,W,48,98
2014-15,1610612748,Miami Heat,0021401155,W,48,105
2014-15,1610612764,Washington Wizards,0021400109,W,48,107
2014-15,1610612743,Denver Nuggets,0021400440,W,48,106
2014-15,1610612751,Brooklyn Nets,0021400746,W,48,92
2014-15,1610612752,New York Knicks,0021401001,W,53,104
2014-15,1610612751,Brooklyn Nets,0021401060,W,48,91
2014-15,1610612758,Sacramento Kings,0021400079,W,58,114
2014-15,1610612764,Washington Wizards,0021400388,W,48,105
2014-15,1610612763,Memphis Grizzlies,0021400028,W,48,71
2014-15,1610612753,Orlando Magic,0021400058,W,48,91
2014-15,1610612765,Detroit Pistons,0021400521,W,48,105
2014-15,1610612763,Memphis Grizzlies,0021400725,W,48,102
2014-15,1610612762,Utah Jazz,0021400898,L,48,84
2014-15,1610612763,Memphis Grizzlies,0021400088,L,48,92
2014-15,1610612750,Minnesota Timberwolves,0021400283,L,53,112
2014-15,1610612754,Indiana Pacers,0021400644,L,48,87
2014-15,1610612762,Utah Jazz,0021400204,L,48,95
2014-15,1610612751,Brooklyn Nets,0021400539,L,48,88
2014-15,1610612746,Los Angeles Clippers,0021400391,L,48,106
2014-15,1610612766,Charlotte Hornets,0021401060,L,48,88
2014-15,1610612759,San Antonio Spurs,0021401001,L,53,100
2014-15,1610612763,Memphis Grizzlies,0021400166,L,48,92
2014-15,1610612760,Oklahoma City Thunder,0021400144,L,48,65
2014-15,1610612750,Minnesota Timberwolves,0021400440,L,48,102
2014-15,1610612760,Oklahoma City Thunder,0021400196,L,48,86
2014-15,1610612759,San Antonio Spurs,0021401223,L,48,103
2014-15,1610612750,Minnesota Timberwolves,0021400351,L,48,94
2014-15,1610612752,New York Knicks,0021400926,L,48,86
2014-15,1610612750,Minnesota Timberwolves,0021400724,L,48,94
2014-15,1610612749,Milwaukee Bucks,0021400520,L,48,96
2014-15,1610612759,San Antonio Spurs,0021400397,L,48,93
2014-15,1610612752,New York Knicks,0021400245,L,48,79
2014-15,1610612747,Los Angeles Lakers,0021400197,L,53,94
2014-15,1610612747,Los Angeles Lakers,0021401019,L,48,73
2014-15,1610612753,Orlando Magic,0021400185,L,48,92
2014-15,1610612765,Detroit Pistons,0021400934,L,48,101
2014-15,1610612751,Brooklyn Nets,0021400511,L,53,88
2014-15,1610612751,Brooklyn Nets,0021400121,L,48,99
2014-15,1610612763,Memphis Grizzlies,0021400616,L,48,95
2014-15,1610612750,Minnesota Timberwolves,0021401186,L,48,98
2014-15,1610612751,Brooklyn Nets,0021400527,L,48,81
2014-15,1610612740,New Orleans Pelicans,0021400687,L,48,85
2014-15,1610612758,Sacramento Kings,0021400261,L,48,109
2014-15,1610612750,Minnesota Timberwolves,0021400270,L,48,77
2014-15,1610612749,Milwaukee Bucks,0021400554,L,48,87
2014-15,1610612762,Utah Jazz,0021400306,L,48,92
2014-15,1610612747,Los Angeles Lakers,0021400597,L,48,85
2014-15,1610612751,Brooklyn Nets,0021400786,L,48,86
2014-15,1610612749,Milwaukee Bucks,0021400062,L,48,86
2014-15,1610612740,New Orleans Pelicans,0021400208,L,48,89
2014-15,1610612758,Sacramento Kings,0021400700,L,48,90
2014-15,1610612763,Memphis Grizzlies,0021400894,L,48,82
2014-15,1610612758,Sacramento Kings,0021400879,L,48,99
2014-15,1610612753,Orlando Magic,0021400557,L,48,92
2014-15,1610612758,Sacramento Kings,0021401013,L,48,105
2014-15,1610612762,Utah Jazz,0021400012,L,48,93
2014-15,1610612764,Washington Wizards,0021400406,L,48,92
2014-15,1610612753,Orlando Magic,0021401062,L,48,83
2014-15,1610612741,Chicago Bulls,0021400845,L,48,86
2014-15,1610612758,Sacramento Kings,0021400764,L,48,90
2014-15,1610612742,Dallas Mavericks,0021401142,L,48,110
2014-15,1610612750,Minnesota Timberwolves,0021400363,L,48,95
2014-15,1610612750,Minnesota Timberwolves,0021400971,L,48,99
2014-15,1610612753,Orlando Magic,0021401074,L,48,97
2014-15,1610612766,Charlotte Hornets,0021400097,L,48,92
2014-15,1610612762,Utah Jazz,0021400219,L,48,82
2014-15,1610612750,Minnesota Timberwolves,0021400902,L,48,85
2014-15,1610612750,Minnesota Timberwolves,0021400556,L,48,93
2014-15,1610612748,Miami Heat,0021400537,L,48,83
2014-15,1610612755,Philadelphia 76ers,0021400578,L,48,84
2014-15,1610612739,Cleveland Cavaliers,0021400186,L,48,93
2014-15,1610612750,Minnesota Timberwolves,0021400218,L,48,86
2014-15,1610612758,Sacramento Kings,0021400014,L,48,77
2014-15,1610612763,Memphis Grizzlies,0021400864,L,48,79
2014-15,1610612748,Miami Heat,0021401038,L,48,75
2014-15,1610612749,Milwaukee Bucks,0021401037,L,48,90
2014-15,1610612752,New York Knicks,0021400821,L,48,83
2014-15,1610612747,Los Angeles Lakers,0021400003,L,48,90
2014-15,1610612764,Washington Wizards,0021400077,L,48,84
2014-15,1610612758,Sacramento Kings,0021400504,L,48,95
2014-15,1610612766,Charlotte Hornets,0021400478,L,48,83
2014-15,1610612763,Memphis Grizzlies,0021400963,L,48,87
2014-15,1610612762,Utah Jazz,0021400610,L,48,69
2014-15,1610612755,Philadelphia 76ers,0021400441,L,48,93
2014-15,1610612747,Los Angeles Lakers,0021400145,L,48,115
2014-15,1610612756,Phoenix Suns,0021401107,L,48,86
2014-15,1610612751,Brooklyn Nets,0021400280,L,48,75
2014-15,1610612764,Washington Wizards,0021401042,L,48,86
2014-15,1610612751,Brooklyn Nets,0021401193,L,48,73
2014-15,1610612758,Sacramento Kings,0021400744,L,48,78
2014-15,1610612751,Brooklyn Nets,0021400899,L,48,91
2014-15,1610612752,New York Knicks,0021400010,L,48,80
2014-15,1610612751,Brooklyn Nets,0021400320,L,48,80
2014-15,1610612750,Minnesota Timberwolves,0021401172,L,48,91
2014-15,1610612740,New Orleans Pelicans,0021400394,L,48,88
2014-15,1610612751,Brooklyn Nets,0021401206,L,48,86
2014-15,1610612758,Sacramento Kings,0021400906,L,48,85
2014-15,1610612740,New Orleans Pelicans,0021400275,L,48,85
2014-15,1610612764,Washington Wizards,0021401053,L,48,76
2014-15,1610612737,Atlanta Hawks,0021400133,L,48,94
2014-15,1610612739,Cleveland Cavaliers,0021401194,L,48,78
2014-15,1610612750,Minnesota Timberwolves,0021400128,L,48,91
2018-19,1610612760,Oklahoma City Thunder,0021800547,W,48,122
2018-19,1610612754,Indiana Pacers,0021801165,W,48,108
2018-19,1610612740,New Orleans Pelicans,0021800595,W,48,114
2018-19,1610612760,Oklahoma City Thunder,0021800313,W,48,100
2018-19,1610612749,Milwaukee Bucks,0021800497,W,48,109
2018-19,1610612764,Washington Wizards,0021800135,W,48,108
2018-19,1610612759,San Antonio Spurs,0021800535,W,48,122
2018-19,1610612746,LA Clippers,0021800526,W,48,118
2018-19,1610612750,Minnesota Timberwolves,0021800845,W,48,130
2018-19,1610612756,Phoenix Suns,0021800942,W,48,118
2018-19,1610612749,Milwaukee Bucks,0021800727,W,48,108
2018-19,1610612740,New Orleans Pelicans,0021800050,W,48,116
2018-19,1610612746,LA Clippers,0021800879,W,48,112
2018-19,1610612754,Indiana Pacers,0021800350,W,48,96
2018-19,1610612755,Philadelphia 76ers,0021800578,W,48,106
2018-19,1610612754,Indiana Pacers,0021800105,W,48,107
2018-19,1610612755,Philadelphia 76ers,0021800242,W,48,119
2018-19,1610612741,Chicago Bulls,0021800433,W,48,98
2018-19,1610612764,Washington Wizards,0021801148,W,48,95
2018-19,1610612758,Sacramento Kings,0021800061,W,48,97
2018-19,1610612757,Portland Trail Blazers,0021800913,W,48,97
2018-19,1610612746,LA Clippers,0021800468,W,48,125
2018-19,1610612737,Atlanta Hawks,0021800486,W,48,98
2018-19,1610612755,Philadelphia 76ers,0021800638,W,48,108
2018-19,1610612765,Detroit Pistons,0021800004,W,48,103
2018-19,1610612750,Minnesota Timberwolves,0021800689,W,48,116
2018-19,1610612746,LA Clippers,0021801081,W,48,110
2018-19,1610612743,Denver Nuggets,0021800038,W,48,100
2018-19,1610612741,Chicago Bulls,0021800970,W,48,108
2018-19,1610612739,Cleveland Cavaliers,0021800451,W,48,92
2018-19,1610612757,Portland Trail Blazers,0021800329,L,48,112
2018-19,1610612754,Indiana Pacers,0021801040,L,48,100
2018-19,1610612763,Memphis Grizzlies,0021800760,L,53,97
2018-19,1610612763,Memphis Grizzlies,0021800725,L,48,96
2018-19,1610612741,Chicago Bulls,0021800460,L,48,93
2018-19,1610612750,Minnesota Timberwolves,0021800010,L,48,108
2018-19,1610612757,Portland Trail Blazers,0021800132,L,48,110
2018-19,1610612748,Miami Heat,0021800868,L,48,102
2018-19,1610612740,New Orleans Pelicans,0021800714,L,48,94
